timestamp,gate_id,zone_id,wait_time_s,in_count,out_count
2026-06-23T02:00:00+00:00,GATE-08,ZONE-VIP,75.2,21,16
2026-06-23T02:15:00+00:00,GATE-08,ZONE-VIP,87.2,13,5
2026-06-23T02:30:00+00:00,GATE-08,ZONE-VIP,107.3,23,16
2026-06-23T02:45:00+00:00,GATE-08,ZONE-VIP,108.9,20,8
2026-06-23T03:00:00+00:00,GATE-08,ZONE-VIP,104.8,22,11
2026-06-23T03:15:00+00:00,GATE-08,ZONE-VIP,96.0,23,16
2026-06-23T03:30:00+00:00,GATE-08,ZONE-VIP,82.4,19,22
2026-06-23T03:45:00+00:00,GATE-08,ZONE-VIP,87.8,24,17
2026-06-23T04:00:00+00:00,GATE-08,ZONE-VIP,110.9,30,11
2026-06-23T04:15:00+00:00,GATE-08,ZONE-VIP,128.4,29,21
2026-06-23T04:30:00+00:00,GATE-08,ZONE-VIP,127.1,27,23
2026-06-23T04:45:00+00:00,GATE-08,ZONE-VIP,131.2,20,18
2026-06-23T05:00:00+00:00,GATE-08,ZONE-VIP,124.1,29,31
2026-06-23T05:15:00+00:00,GATE-08,ZONE-VIP,138.1,34,29
2026-06-23T05:30:00+00:00,GATE-08,ZONE-VIP,134.6,30,30
2026-06-23T05:45:00+00:00,GATE-08,ZONE-VIP,142.7,30,20
2026-06-23T06:00:00+00:00,GATE-08,ZONE-VIP,139.2,28,34
2026-06-23T06:15:00+00:00,GATE-08,ZONE-VIP,175.4,31,31
2026-06-23T06:30:00+00:00,GATE-08,ZONE-VIP,143.2,37,15
2026-06-23T06:45:00+00:00,GATE-08,ZONE-VIP,149.9,34,26
2026-06-23T07:00:00+00:00,GATE-08,ZONE-VIP,165.3,39,32
2026-06-23T07:15:00+00:00,GATE-08,ZONE-VIP,148.8,35,27
2026-06-23T07:30:00+00:00,GATE-08,ZONE-VIP,116.8,24,27
2026-06-23T07:45:00+00:00,GATE-08,ZONE-VIP,145.2,27,26
2026-06-23T08:00:00+00:00,GATE-08,ZONE-VIP,128.9,32,20
2026-06-23T08:15:00+00:00,GATE-08,ZONE-VIP,212.3,42,33
2026-06-23T08:30:00+00:00,GATE-08,ZONE-VIP,192.5,40,41
2026-06-23T08:45:00+00:00,GATE-08,ZONE-VIP,168.6,30,41
2026-06-23T09:00:00+00:00,GATE-08,ZONE-VIP,198.9,30,36
2026-06-23T09:15:00+00:00,GATE-08,ZONE-VIP,175.5,35,35
2026-06-23T09:30:00+00:00,GATE-08,ZONE-VIP,175.7,33,32
2026-06-23T09:45:00+00:00,GATE-08,ZONE-VIP,177.6,38,26
2026-06-23T10:00:00+00:00,GATE-08,ZONE-VIP,195.9,37,34
2026-06-23T10:15:00+00:00,GATE-08,ZONE-VIP,173.8,25,38
2026-06-23T10:30:00+00:00,GATE-08,ZONE-VIP,168.3,33,22
2026-06-23T10:45:00+00:00,GATE-08,ZONE-VIP,186.1,39,43
2026-06-23T11:00:00+00:00,GATE-08,ZONE-VIP,165.2,42,29
2026-06-23T11:15:00+00:00,GATE-08,ZONE-VIP,173.7,36,34
2026-06-23T11:30:00+00:00,GATE-08,ZONE-VIP,194.6,53,34
2026-06-23T11:45:00+00:00,GATE-08,ZONE-VIP,195.8,47,33
2026-06-23T12:00:00+00:00,GATE-08,ZONE-VIP,156.5,40,39
2026-06-23T12:15:00+00:00,GATE-08,ZONE-VIP,154.9,47,38
2026-06-23T12:30:00+00:00,GATE-08,ZONE-VIP,168.9,32,28
2026-06-23T12:45:00+00:00,GATE-08,ZONE-VIP,147.8,44,42
2026-06-23T13:00:00+00:00,GATE-08,ZONE-VIP,184.9,27,38
2026-06-23T13:15:00+00:00,GATE-08,ZONE-VIP,127.8,38,26
2026-06-23T13:30:00+00:00,GATE-08,ZONE-VIP,150.9,41,31
2026-06-23T13:45:00+00:00,GATE-08,ZONE-VIP,166.5,20,20
2026-06-23T14:00:00+00:00,GATE-08,ZONE-VIP,131.5,31,33
2026-06-23T14:15:00+00:00,GATE-08,ZONE-VIP,131.5,37,14
2026-06-23T14:30:00+00:00,GATE-08,ZONE-VIP,142.9,29,24
2026-06-23T14:45:00+00:00,GATE-08,ZONE-VIP,115.1,26,24
2026-06-23T15:00:00+00:00,GATE-08,ZONE-VIP,130.3,26,32
2026-06-23T15:15:00+00:00,GATE-08,ZONE-VIP,154.2,34,17
2026-06-23T15:30:00+00:00,GATE-08,ZONE-VIP,139.8,19,20
2026-06-23T15:45:00+00:00,GATE-08,ZONE-VIP,125.8,29,26
2026-06-23T16:00:00+00:00,GATE-08,ZONE-VIP,131.3,32,8
2026-06-23T16:15:00+00:00,GATE-08,ZONE-VIP,102.0,22,29
2026-06-23T16:30:00+00:00,GATE-08,ZONE-VIP,96.8,21,22
2026-06-23T16:45:00+00:00,GATE-08,ZONE-VIP,103.9,25,7
2026-06-23T17:00:00+00:00,GATE-08,ZONE-VIP,98.7,20,26
2026-06-23T17:15:00+00:00,GATE-08,ZONE-VIP,89.4,17,26
2026-06-23T17:30:00+00:00,GATE-08,ZONE-VIP,72.1,16,15
2026-06-23T17:45:00+00:00,GATE-08,ZONE-VIP,64.5,19,16
2026-06-23T18:00:00+00:00,GATE-08,ZONE-VIP,76.9,10,17
2026-06-23T18:15:00+00:00,GATE-08,ZONE-VIP,61.8,0,11
2026-06-23T18:30:00+00:00,GATE-08,ZONE-VIP,53.1,11,13
2026-06-23T18:45:00+00:00,GATE-08,ZONE-VIP,62.8,25,4
2026-06-23T19:00:00+00:00,GATE-08,ZONE-VIP,69.9,5,11
2026-06-23T19:15:00+00:00,GATE-08,ZONE-VIP,65.0,2,4
2026-06-23T19:30:00+00:00,GATE-08,ZONE-VIP,42.8,10,0
2026-06-23T19:45:00+00:00,GATE-08,ZONE-VIP,43.6,0,0
2026-06-23T20:00:00+00:00,GATE-08,ZONE-VIP,30.0,0,0
2026-06-23T20:15:00+00:00,GATE-08,ZONE-VIP,26.4,0,7
2026-06-23T20:30:00+00:00,GATE-08,ZONE-VIP,26.8,13,0
2026-06-23T20:45:00+00:00,GATE-08,ZONE-VIP,19.5,0,7
2026-06-23T21:00:00+00:00,GATE-08,ZONE-VIP,23.6,0,3
2026-06-23T21:15:00+00:00,GATE-08,ZONE-VIP,45.2,12,0
2026-06-23T21:30:00+00:00,GATE-08,ZONE-VIP,20.4,6,5
2026-06-23T21:45:00+00:00,GATE-08,ZONE-VIP,28.7,0,0
2026-06-23T22:00:00+00:00,GATE-08,ZONE-VIP,23.0,1,0
2026-06-23T22:15:00+00:00,GATE-08,ZONE-VIP,8.3,0,4
2026-06-23T22:30:00+00:00,GATE-08,ZONE-VIP,1.8,0,2
2026-06-23T22:45:00+00:00,GATE-08,ZONE-VIP,43.5,3,9
2026-06-23T23:00:00+00:00,GATE-08,ZONE-VIP,41.6,0,4
2026-06-23T23:15:00+00:00,GATE-08,ZONE-VIP,23.6,4,0
2026-06-23T23:30:00+00:00,GATE-08,ZONE-VIP,27.8,0,0
2026-06-23T23:45:00+00:00,GATE-08,ZONE-VIP,6.7,0,0
